LinearRegression,BayesianRidge,SVR,SVR,KNeighborsRegressor,DecisionTreeRegressor,RandomForestRegressor,AdaBoostRegressor,MLPRegressor,MLPRegressor,Optimal,Medium,Worst
0.4758906691589458,0.47665319454124094,0.7194867193281672,0.8211188129796122,0.5547391149366607,0.8417939381999138,0.5478673398917044,0.7233163200286856,0.8213816937321796,0.6292178491349764,0.9999481895885175,0.5000954087568638,0.00010272530646382409
0.31405786699260474,0.3156111218255626,0.39269270868398354,0.5990217777827267,0.5604850447889859,0.36697124730223885,0.47667206619370517,0.6189575249281433,0.48058068770796775,0.41937025929926947,0.9999187349271699,0.5000553483807925,0.00010520585926566195
0.6906920541831763,0.6898128121348088,0.7419166309012286,0.8053288309754937,0.6635794293153252,0.5710608651186592,0.5837727737749809,0.7304108813053523,0.7691627609151453,0.9457407282535134,0.9999871659038827,0.5000892583127293,0.00010394126546579525
0.22989543774491042,0.23078603351052304,0.21765330138113415,0.20876932500316298,0.20755572130855005,0.14040203873986895,0.14773300641635972,0.2609676075624254,0.23210791639037137,0.15085978633059305,0.9999365950716634,0.5000400821033257,0.00010880723888939742
0.580852867002397,0.5847102282897776,0.7578270167689104,0.7348755453559278,0.6680798020976964,0.6253886593026003,0.6948971192105506,0.47102047782214806,0.7160170797825498,0.49373670313126944,0.9999492488047533,0.5000792137694821,0.00010236650118098108
0.4841597946501147,0.48462065602932036,0.6039035736542983,0.7655684420543767,0.9647677180722946,0.9448586038263345,0.8511451069793815,0.8268176493554228,0.76603772230223,0.5633355512564615,0.9999171964352239,0.5000098773570067,0.00010758917350079322
0.6473394461573083,0.6469847332742091,0.7694912792218606,0.9381293987859893,0.8610124757968362,0.661715582945077,0.7195096501157859,0.878349898015363,0.906659701484684,0.9318343489202376,0.9999712295464194,0.5000520223914521,0.00010913564870320342
0.9767800926314527,0.9809798676044831,0.9775150460533301,0.874630161980951,0.8852465170803387,0.6789193658203019,0.6885525327370785,0.7593399847282143,0.8582608320362691,0.76251629611874,0.9999198302694986,0.5000218902629925,0.00010373681173699858
0.5773255590950259,0.5767878506030497,0.5384070023879653,0.49319897571201154,0.6932949505350766,0.9097605693343388,0.768154912905573,0.9097605693343388,0.9841148316962396,0.6045212632805786,0.9999647730038879,0.5000192933530947,0.00010362645763302471
0.6501372091044578,0.6496267756561401,0.727988770398301,0.8272566220617785,0.8531500743684318,0.9103364113951066,0.9346930894700897,0.7676322914124719,0.8082983984413884,0.8859795508293028,0.9999423447106247,0.5000180736863759,0.00010734601088980316
0.8616260522216466,0.8658074144287625,0.9559906281392971,0.7245995302720115,0.7369716781773927,0.830112630036066,0.7935612424655589,0.6635817448350247,0.7623738109021038,0.9512865870886408,0.9999946241338099,0.5000455425046271,0.00010261577856056554
0.5976175005817455,0.6015434141037704,0.7632936750543734,0.7201383448246975,0.6538087703919273,0.8871277869998361,0.8262100407501893,0.500450928193856,0.6339830196069747,0.501924059873676,0.9999564975058809,0.5000263976795909,0.00010771776801322089
0.5584138838120306,0.5583080518990399,0.6002171709617774,0.6457443064314536,0.650313531798495,0.7928670687819925,0.7539806239940048,0.6333688025993227,0.6382752216377887,0.6392494934637476,0.9999782085024889,0.5000481940014595,0.0001022332700216187
0.5136139470023043,0.5140813146587297,0.6815242813160882,0.9479741221843463,0.683623472647722,0.9399904408880788,0.6671473028531244,0.9778531367532968,0.9324026801543059,0.6543472436811891,0.9999390237235818,0.5000108735191369,0.0001085285762464306
0.6814246438526046,0.6845361406620506,0.7651907218017459,0.9659277550284946,0.8592575557329233,0.6700274531764948,0.92713773442642,0.8216081999332631,0.9431641337597381,0.646831873218685,0.9999626958510317,0.5000242732177613,0.00010866441341679406
0.4054804541013255,0.406133251683192,0.5076714135604768,0.6182508124473828,0.6389101028499787,0.6427500383355514,0.7018825642543487,0.6886307388435912,0.6463855468444903,0.42198417431311963,0.9999542450207013,0.5000395648087582,0.00010018860406724845
0.6088157134818495,0.6080060271858919,0.5502151575714445,0.4952865312727519,0.9108320669444895,0.8555902221431845,0.8660981709569326,0.8555902221431845,0.988606786246662,0.6472099026656675,0.9999853907388719,0.5000068038916071,0.0001057383507642742
0.8988485691262813,0.8942264998942586,0.6157297834760127,0.591586441918053,0.8131913340548941,0.9065533768520767,0.8442518895690194,0.9937193955147718,0.9439852261715256,0.9389572271894837,0.9999098827138388,0.500094892022748,0.00010317020703116076
0.15038996148576672,0.15153671390101675,0.934356123093849,0.2728705371981323,0.3756796009915636,0.5999206774199078,0.23786285813689084,0.3075588663242958,0.2731648749950004,0.1532656477978993,0.9999385768672946,0.5000606676013306,0.00010346323756243345
0.9908704516257625,0.9950703871852765,0.978316209182415,0.8972799388965623,0.9273857139504124,0.7650478279974398,0.7424373905932928,0.7717479758269117,0.8681472797582281,0.7489627613129204,0.9999200435716856,0.500038727806341,0.00010603388990737036
0.9422434452191321,0.9407002124523113,0.6917127988517946,0.5185347189020395,0.5774017698492387,0.32039979876724634,0.3483834339856009,0.56203687560953,0.5399298671749809,0.5229273404802153,0.9999537175838629,0.5000085784303644,0.00010680365368003323
0.7961208538511815,0.7940798251526701,0.7688576848271038,0.7105319023738002,0.71980122701923,0.7989046341755763,0.7660283347662658,0.6554004105574596,0.7033589368859462,0.923972524387841,0.9999096914718322,0.5000529664552917,0.00010724398841655871
0.5112260577166353,0.5115980752636534,0.6372229777490065,0.8085720443520358,0.6384102971066951,0.8036171371332197,0.6267431592028698,0.8513800878018694,0.7992814357555745,0.618146344307794,0.9999366408429258,0.500054791265617,0.00010018050562693402
0.45012989053344815,0.4508248468981381,0.6196862887453437,0.9099624129719002,0.8850735650773892,0.7863446223612578,0.9317643595178455,0.9254608308580635,0.9159800093326259,0.5350674791272436,0.9999134804865694,0.5000006819292804,0.00010054878643108462
0.48748651871228327,0.4890279713592589,0.685436435217735,0.36330349067005535,0.48784019918119687,0.2886175148156632,0.36267068605728225,0.32712189197043084,0.3665202948111317,0.8804715492124043,0.9999685774102275,0.5000372842737042,0.00010520896909757733
0.731989928183366,0.7357212229683072,0.9587350877156583,0.7042120842820802,0.8949716008357519,0.9953611838089659,0.9182426043901357,0.9855867933115766,0.9731643032366006,0.884950135210679,0.9999717619874859,0.5000895040001007,0.00010205989990575906
0.015947557934151074,0.01606095499880324,0.05627825575335644,0.13027273179637028,0.1155720928353806,0.02514804018563169,0.038710753562877336,0.048688362421701326,0.09107638792003919,0.01472215888532016,0.9999743794290721,0.5000406922025751,0.00010372308023218824
0.023422132913603205,0.023530910171879773,0.02837034043868566,0.04232177086561238,0.043341229519726535,0.04185307302552487,0.04303151252080366,0.05041974239184878,0.037477812464102395,0.02886348685670499,0.9999182975936357,0.5000293368955636,0.00010556164304212964
0.08413733123110358,0.08453086955083552,0.09738818585048566,0.14191800373376132,0.13967462381557866,0.42079183570400314,0.4700959008915922,0.1761244968789154,0.1485598615001988,0.08804305335036845,0.9999920044688785,0.5000981764040293,0.00010984642105454632
0.6308542754729397,0.6302820904899172,0.6567080448683761,0.6865694788555615,0.6062265555778226,0.7011669327113447,0.6062855789337575,0.6440715012999783,0.6652871737363304,0.764926905017047,0.9999461179993443,0.5000157016181557,0.0001089275853305337
0.8638280945638941,0.869939605568575,0.6016407294415392,0.5470539657996359,0.5400319221786394,0.44304978674028755,0.4894035287212887,0.6135121328587331,0.5671672764833332,0.7922726798140903,0.9999574970273688,0.5000116240215772,0.00010661912985227054
0.3088963567963927,0.3101724743494295,0.8037179591170512,0.4179763480060083,0.4638012322564241,0.25041425543647555,0.7657795126922975,0.3866104915258601,0.4101724944618107,0.4134891319332783,0.9999961288716208,0.5000881788268579,0.00010462446357039471
0.6271366702128452,0.6302760750772736,0.7985224558429566,0.8414491895302575,0.823115441667643,0.8695081004529138,0.94556807038648,0.7802307557428596,0.9054286610594738,0.8902753891408085,0.9999777704974276,0.500066908747353,0.00010181229375732008
0.5214145369747019,0.5215186791965747,0.5733087636466118,0.6277808884519418,0.5456140279351633,0.6927346954299446,0.6281527885301641,0.6317311648629005,0.6215009335646206,0.5785562141298918,0.9999019069094155,0.500078854381498,0.00010276218733673147
0.6354556242377386,0.6396681229768135,0.7280023119139839,0.7067033083727656,0.7394824113056392,0.6922285516373978,0.7691658926219349,0.5213619055995967,0.7634817678251299,0.5390806173957926,0.9999218139741738,0.5000311276648922,0.0001061204840204079
0.5039134850305171,0.507261334739433,0.821683204645423,0.7914312724823851,0.5779619804964319,0.5410294802740984,0.6011618881444102,0.4074841468963533,0.6251004223742714,0.42854214366170446,0.9999034250783861,0.5000172717943311,0.00010803196106784122
0.023158095002844832,0.023320593796859707,0.08909771310875422,0.38752698979614836,0.15578047186831276,0.01823686133548235,0.027525602185350564,0.14875682797530254,0.7822696691194851,0.022436025471884613,0.9999935737917223,0.5000022458634136,0.00010163975887814336
0.2347429273820268,0.23634217075217664,0.6625706796823341,0.7377376754619809,0.5178814202577026,0.49206255644954544,0.5146351071660158,0.4264732413905801,0.4654179421010457,0.2054951972886166,0.9999806238091701,0.5000757728169254,0.00010246375803548934
0.5554746427246886,0.5579853620958428,0.6161093682630665,0.8081143520638406,0.8054854678141051,0.5534057670309787,0.5719696761512263,0.9978879467266729,0.8278148072260029,0.507673207538123,0.9999319195946039,0.5000703174953937,0.00010062535363813133
0.6114930651548055,0.611024189154262,0.6336888476995631,0.6591045561487554,0.5924294492758292,0.6715491416981598,0.5924796369829584,0.6243506824214166,0.6419718835918654,0.7204746150536174,0.9999201474373819,0.5000706706467871,0.00010333690893778208
